web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556741189-5674","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@jamesfinnegan2","James Finnegan","Congratulations Queen Olivia  @ElementPictures @TheAcademy @LightHouseD7 @the_favourite #TheFavourite #Oscarspic.twitter.com/Us7lsRoWMn","","","5","1551095713000","3:55 AM - 25 Feb 2019","/jamesfinnegan2/status/1100001267689160711"
"1556741189-5707","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@jennypistella","Jenny Pistella","In honour of Olivia Coleman’s Oscar win last  night for The Favourite here’s a statue of the real Queen Anne outside St Paul’s Cathedral in the sun today. #stpauls #londonhistory #thefavourite https://ift.tt/2IB64yG pic.twitter.com/ysXieVxIxS","","","5","1551105118000","6:31 AM - 25 Feb 2019","/jennypistella/status/1100040714791063553"
"1556741189-5661","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@andrew_lambe","Andrew Lambe","THE FAVE by @demona_lisa_ with special guest  as #OliviaColman please like and share @the_favourite @Film4 @Film4Insider 

#FlashbackFriday #TheFavourite #TGIF #Follow #DemonaLisahttps://twitter.com/demona_lisa_/status/1100177417979744257 …","","1","3","1551455984000","7:59 AM - 1 Mar 2019","/andrew_lambe/status/1101512350866251776"
"1556741189-5712","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@ohhellno202","Not Myself","Just saw that Olivia Colman won for Best Actress...that was an upset...Glenn Close seemed to win every award leading up to the #Oscars! Well deserved because she was brilliant in The Favourite.

#TheFavourite pic.twitter.com/X3g1Skt5YX","","","3","1551067736000","8:08 PM - 24 Feb 2019","/ohhellno202/status/1099883923449020416"
"1556741189-5740","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Scriptease_HQ","Scriptease Film Reviews  🎬","2019 Oscars Best Picture Nominee: THE FAVOURITE (2018)
Director: Yorgos Lanthimos
Rating: ½

""Beautifully acted, artfully shot, but not quite great."" -  http://bit.ly/VaultMovies 

#Oscars #TheFavourite #MovieReview #Movies #FilmTwitter #Oscars2019","","","","1551053687000","4:14 PM - 24 Feb 2019","/Scriptease_HQ/status/1099824998016077825"
"1556741189-5671","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@mattrett","Boy Culture Blog","Well, all of Lady Gaga's campaigning had an effect — she fucking canceled out Glenn Close. Unreal. As much as I adored Olivia Colman and ""The Favourite,"" this is wrong. #oscars #oscars2019 #thefavourite #glennclose #ladygaga","1","","14","1551067219000","8:00 PM - 24 Feb 2019","/mattrett/status/1099881754872242176"
"1556741189-5689","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@needledesign","N E E D L E","Huge congrats to #OliviaColman for winning #BestActress for @the_favourite #TheFavourite #AcademyAwards #oscarspic.twitter.com/P5MOev1r89","","2","8","1551082438000","12:13 AM - 25 Feb 2019","/needledesign/status/1099945585262645249"
"1556741189-5681","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@TheWatchAndTalk","The Watch and Talk","THE FAVOURITE is now available on Blu Ray & DVD! Listen to our podcast review!

http://bit.ly/2G73GgS  

#Movie #Podcast #MoviePodcast #Film #FilmPodcast #MovieReview #FilmReview #TheFavourite #TheFavouriteMoviepic.twitter.com/XBTXoMbbQP","","2","4","1551981841000","10:04 AM - 7 Mar 2019","/TheWatchAndTalk/status/1103717955475554304"
"1556741189-5725","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@_PVRCinemas","PVRCinemas  🎬","The favourite for the night, #OliviaColman wins 'Actress In A Leading Role' for her performance in #TheFavourite!

#91stOscarsWithPVR 
#AcademyAwards #Oscars2019 #OscarsAllAccess #Oscarspic.twitter.com/ozLP6O4qae","1","4","23","1551067700000","8:08 PM - 24 Feb 2019","/_PVRCinemas/status/1099883772877647872"
"1556741189-5701","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@popcultureview","PopCultureReview  🔜 #Tribeca2019","And, the Oscar for Outstanding Actress in a Leading Role goes to #OliviaColman in #TheFavourite!  I’m ecstatic & floored with surprise!! She’s so fucking good as Queen Anne, I’m so happy for her! @the_favourite 

Congratulations!!!!

#TheAcademyAwards #Oscars  @TheAcademy pic.twitter.com/Jp3B5pmi7Q","","1","2","1551067330000","8:02 PM - 24 Feb 2019","/popcultureview/status/1099882217659158528"
"1556741189-5710","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@JohnSant87","John Sant","Congrats to #OliviaColman for her Best Actress #Oscar in #TheFavourite!  Together with co-stars #RachelWeisz and #EmmaStone – my favo(u)rite performances this year. All extraordinary and unforgettable in another masterpiece by #YorgosLanthimos! The film deserved so much more.pic.twitter.com/zsXosuQX7y","","1","4","1551070250000","8:50 PM - 24 Feb 2019","/JohnSant87/status/1099894467539230720"
"1556741189-5672","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@kristinehuntley","Kristine Huntley","Olivia Colman was just as delightful on stage accepting her Oscar as she was in The Favourite. #Oscars2019 #TheFavourite","","","4","1551067603000","8:06 PM - 24 Feb 2019","/kristinehuntley/status/1099883362779570178"
"1556741189-5714","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@the_favourite","The Favourite","Get your kicks. 

Watch #TheFavourite this weekend on Digital. http://bit.ly/GetTheFavourite pic.twitter.com/4K8vDZqN9z","5","28","170","1551464099000","10:14 AM - 1 Mar 2019","/the_favourite/status/1101546389740240896"
"1556741189-5693","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Michellpollino","Michelle Pollino","Olivia Colman wins the Lead Actress Academy Award for her role in “The Favourite” #FNR #Oscars #OliviaColman #TheFavourite","","2","1","1551067192000","7:59 PM - 24 Feb 2019","/Michellpollino/status/1099881641516777473"
"1556741189-5677","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Lips_Loose","Loose Lips","I absolutely ADORE Olivia Colman and think she was fantastic in The Favourite, but WHAT DOES GLENN CLOSE HAVE TO DO TO WIN AN OSCAR!!!!??? 

(I think the answer may be put on some oversized false teeth?)

#OliviaColman #GlennClose #TheFavourite #Oscars #Oscars2019 #BestActress","1","","2","1551083122000","12:25 AM - 25 Feb 2019","/Lips_Loose/status/1099948455814987776"
"1556741189-5666","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@NeonIchigo","NeonDemon","I'll say it again

THE FAVOURITE WAS ROBBED 
THE FAVOURITE WAS ROBBED 
THE FAVOURITE WAS ROBBED 
THE FAVOURITE WAS ROBBED 
#oscars⁠ ⁠ #TheFavourite #LaFavoritapic.twitter.com/EKGzr2qPrF","","28","68","1551068700000","8:25 PM - 24 Feb 2019","/NeonIchigo/status/1099887964698693632"
"1556741189-5699","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@LCScreenTalk","LCScreenTalk","UPSET ALERT!!!! OLIVIA COLMAN WINS FOR BEST LEAD ACTRESS! The Favourite is FINALLY on the board! I am SO happy to be wrong on this one! 

14/22 now

#Oscars #Oscars2019 #AcademyAwards #TheFavourite","","","5","1551067245000","8:00 PM - 24 Feb 2019","/LCScreenTalk/status/1099881863068364800"
"1556741189-5715","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@the_favourite","The Favourite","Long live the Queen. 

Olivia Colman, Academy Award Winner for Best Actress, discusses what it was like to play the mercurial monarch at the center of #TheFavourite. Watch Now on Digital. http://bit.ly/GetTheFavourite pic.twitter.com/w6VgHcfvSo","7","140","481","1551386685000","12:44 PM - 28 Feb 2019","/the_favourite/status/1101221692691501056"
"1556741189-5737","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@IvanGobMex","Armando I Pedroza  🌐","@TheAcademy  #bestmovie my vote is @the_favourite #TheFavourite by #YorgosLanthimospic.twitter.com/fliSYox0Jl","","","","1551054654000","4:30 PM - 24 Feb 2019","/IvanGobMex/status/1099829054113427457"
"1556741189-5669","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Dr_BS","Brian Sandoval","Just finished The Favourite. God I loved the Real Housewives-esque cat fights between Rachel Weisz and Emma Stone. #TheFavourite","","","1","1551581765000","6:56 PM - 2 Mar 2019","/Dr_BS/status/1102039917482463233"
"1556741189-5656","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@AndrewRWall","🇨🇦 Tompkins_Boy  🇨🇦","@jessiemaltin - it’s a win for the Queen! My favourite winner of the night from @the_favourite.  #OliviaColman gave such a genuine, fun, off-the-cuff speech. She’s so talented and so real. Awesome! @TheAcademy #TheFavourite #AcademyAwards2019 #OSCARS https://twitter.com/jessiemaltin/status/1082125026084630528 …","","1","2","1551068098000","8:14 PM - 24 Feb 2019","/AndrewRWall/status/1099885441447190529"
"1556741189-5697","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@tomandlorenzo","Tom & Lorenzo","#TheFavourite star Rachel Weisz in @givenchy couture at the #Oscars #Oscars2019 More red carpet and commentary later on our site. @the_favourite pic.twitter.com/5zGoSfXYNp","22","23","123","1551054548000","4:29 PM - 24 Feb 2019","/tomandlorenzo/status/1099828607164268544"
"1556741189-5687","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Attn_Grabbers","Amy ""Starr"" Carter","Olivia Colman at the #Oscars 

Best Actress in a Leading Role for The Favourite

#OscarsAllAccess #Oscars2019

#TheFavourite  #OliviaColemanpic.twitter.com/PgoSZO64du","","7","36","1551067627000","8:07 PM - 24 Feb 2019","/Attn_Grabbers/status/1099883463098986496"
"1556741189-5682","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@LeahHather","Leah Hather","I didn't enjoy the film at all but I am happy Olivia Colman won Best Actress. She is a fabulous actress. What a journey from Peep Show, eh?

Here is my review of The Favourite.

https://youtu.be/xuiGodnQyAM 

#Oscars #Oscars2019 #AcademyAwards #FilmTwitter #OliviaColman #TheFavourite","1","","4","1551067595000","8:06 PM - 24 Feb 2019","/LeahHather/status/1099883328461774848"
"1556741189-5667","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@demona_lisa_","De Mona Lisa","THE FAVOURITE | starring academy award winner Livvy Colman, Raquel Weisz and Emily Schtone 

#OliviaColman #TheFavourite #movie #funny #DemonaLisa #Oscars 

@the_favourite  pic.twitter.com/CxRtnTPbEn","2","2","7","1551137711000","3:35 PM - 25 Feb 2019","/demona_lisa_/status/1100177417979744257"
"1556741189-5679","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@CarlJCroft","Carl Croft","What a stunning property @Hatfield_House is @HistoricEngland @LisaHudson309 @fslconsult @nige_h64 @RhinoSafetyLtd @MarkWarren3  

Fiona Crombie reimagines the #historichouse in Oscar-winning film @the_favourite https://hubs.ly/H0gMRg70  #Oscars #TheFavourite #architecture","","3","5","1551355200000","4:00 AM - 28 Feb 2019","/CarlJCroft/status/1101089633360855041"
"1556741189-5729","https://twitter.com/search?l=&q=the%20favourite%20%23thefavourite%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@AwardsCircuit","Clayton Davis","WINNER BEST ACTRESS IN A LEADING ROLE: Olivia Colman, ""The Favourite""

Glenn Close retains the title of biggest Oscar loser in history! Zero for Seven!

#Oscars #TheFavourite pic.twitter.com/a0v5XI7cX8","5","7","41","1551067234000","8:00 PM - 24 Feb 2019","/AwardsCircuit/status/1099881815702151168"
