web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556733650-400","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@cineworld","Cineworld Cinemas","It's just ONE WEEK to go until the Cineworld #IMAXFilmFest returns! From #ReadyPlayerOne to #BohemianRhapsody, experience five epic @IMAX blockbusters for just £3 each >> http://bit.ly/2SXwsql pic.twitter.com/zD3lgZEvlC","8","7","27","1550920095000","3:08 AM - 23 Feb 2019","/cineworld/status/1099264668781236225"
"1556733650-421","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@THR","Hollywood Reporter","Does math predict a best picture win by #BohemianRhapsody at the #Oscars? Find out: http://thr.cm/Pax0y7 pic.twitter.com/PBGc9nVHgK","22","54","337","1550778487000","11:48 AM - 21 Feb 2019","/THR/status/1098670722883510272"
"1556733650-483","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@ruralmoms","Rural Mom","Have you seen the cool #BohemianRhapsody Collectible SteelBook at @BestBuy? This movie was the best! https://bby.me/7cfuj  #adpic.twitter.com/LxwDRmlg96","","46","12","1550249561000","8:52 AM - 15 Feb 2019","/ruralmoms/status/1096452245837807616"
"1556733650-500","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@Psyco_J","🔴 ⚫️ 🔴 ⚫️ 🔴Jason  👑 🍑 🏆","Welp ...... I think I just made @hubatch Valentines  #BohemianRhapsody⁠ ⁠ #happywifehappylife #ValentinesDay2019pic.twitter.com/KjKyr4GUB9","","1","4","1550104619000","4:36 PM - 13 Feb 2019","/Psyco_J/status/1095844315912388608"
"1556733650-450","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@BestClassicBnds","Best Classic Bands","Queen + Adam Lambert will perform at the #Oscars this Sunday, where Rami Malek is the odds-on favorite to take home another trophy. #Oscars2019 #BohemianRhapsody
https://bestclassicbands.com/queen-2019-rhapsody-tour-2-18-19/ …","","24","30","1550528737000","2:25 PM - 18 Feb 2019","/BestClassicBnds/status/1097623195505606656"
"1556733650-462","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@ChynaCho","Chyna Cho","SO I’VE JUST REALIZED THAT QUEEN SINGS EVERY GOOD SONG EVER MADE. 

#bohemianrhapsody #queen","4","4","90","1550462986000","8:09 PM - 17 Feb 2019","/ChynaCho/status/1097347417349869568"
"1556733650-458","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@BoRhapMovie","Bohemian Rhapsody","Monday blues? Stay inside and cozy up to #BohemianRhapsody on Blu-ray and DVD. http://bit.ly/BuyBohemian pic.twitter.com/0cdI7dqtlP","57","474","3.5K","1550509541000","9:05 AM - 18 Feb 2019","/BoRhapMovie/status/1097542684233756673"
"1556733650-425","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@CharisMcawesome","Ko Princess McAwesome ahau #TheyAreUs #KiakahaCHCH","When you're last on so you start with this
#BohemianRhapsody #TeReoMaori #TeMatatini2019 #tematatinikiteao #matatini2019
pic.twitter.com/57omVukUs7","29","261","859","1550729590000","10:13 PM - 20 Feb 2019","/CharisMcawesome/status/1098465635313508352"
"1556733650-479","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@YasumiMatsuno","松野泰己","Ay-oh 

#BohemianRhapsody #ボヘミアンラプソディpic.twitter.com/JICAsBJt9H","2","32","121","1550283152000","6:12 PM - 15 Feb 2019","/YasumiMatsuno/status/1096593140016807936"
"1556733650-410","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@TheRealMickRock","Mick Rock","#Queen at the Rainbow Theater in London, 1974 
#fbf #queenbymickrock #bohemianrhapsody #oscars #oscars2019 #ramimalek #freddiemercury @QueenWillRockpic.twitter.com/GltVSVxxTa","5","70","343","1550858258000","9:57 AM - 22 Feb 2019","/TheRealMickRock/status/1099005306682724352"
"1556733650-504","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@Patron_DelGol","Patricio Ocampo Cáceres","Que linda que es Lucy Boynton, cada vez que veo #BohemianRhapsody me enamoró más de ella","2","","2","1550103738000","4:22 PM - 13 Feb 2019","/Patron_DelGol/status/1095840621946986503"
"1556733650-411","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@GraceRandolph","Grace Randolph","Are you going to watch the #Oscars on Sunday? #BlackPanther #AStarIsBorn #BohemianRhapsody #Roma #GreenBook","61","12","136","1550848599000","7:16 AM - 22 Feb 2019","/GraceRandolph/status/1098964796324618241"
"1556733650-370","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@neiltyson","Neil deGrasse Tyson","What happens when you don’t pay close enough attention to the lyrics of #BohemianRhapsody... pic.twitter.com/MEII14bbsX","314","2.3K","14K","1550961000000","2:30 PM - 23 Feb 2019","/neiltyson/status/1099436238149480451"
"1556733650-439","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@charleskelleyla","Charles Kelley","Loved #BohemianRhapsody so much I’m watching it again. So inspiring to see that musical boldness","20","14","184","1550629895000","6:31 PM - 19 Feb 2019","/charleskelleyla/status/1098047484939681792"
"1556733650-495","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@FORKSTER_2013","Forkster Music Promo","#OTD in #MusicHistory = #Feb14th 1992

#AliceCooper's appearance in Wayne's World, we learn that ""Milwaukee"" is Algonquin for ""the good land."" We also get a rocking fresh blast for the song #BohemianRhapsody           

#WaynesWorld #Queen #music #moviepic.twitter.com/2QoGmhgaQ3","","5","10","1550110032000","6:07 PM - 13 Feb 2019","/FORKSTER_2013/status/1095867018379702274"
"1556733650-380","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@boschmerchant","Boschmerchant","Bohemian Rhapsody what a great film!

Unbelievable performance by Malek, so accurate.

Queen are my favourite band and Mercury as a performer and front man, has there ever been better?

Eternal

#queen #movie #BohemianRhapsody #rip #Pipes #freddy","","1","5","1550884958000","5:22 PM - 22 Feb 2019","/boschmerchant/status/1099117295249616896"
"1556733650-384","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@USATODAY","USA TODAY","Disappointing Queen fans was not an option for #BohemianRhapsody costume designer Julian Day. Get a closer look at the costume: https://www.usatoday.com/story/life/movies/academy-awards/2019/02/19/oscars-2019-get-up-close-your-favorite-movie-costumes/2874762002/ …pic.twitter.com/ujyrAJa2pO","6","7","44","1550952603000","12:10 PM - 23 Feb 2019","/USATODAY/status/1099401018868224005"
"1556733650-401","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@QueenieOfNorway","Queenie of Norway","WEST HOLLYWOOD - @ItsRamiMalek and @OfficialRMT , with Jim Beach in the background, are seen as Vanity Fair and Genesis celebrate the cast of Bohemian Rhapsody on February 22 #Oscars19 #BohemianRhapsody⁠ ⁠⁠ ⁠ 
Photo: Getty images pic.twitter.com/9BbajKiIrZ","1","16","72","1550912728000","1:05 AM - 23 Feb 2019","/QueenieOfNorway/status/1099233771533017088"
"1556733650-419","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@IndieWire","IndieWire","20 Great Performances in Poorly Reviewed Movies (including Rami Malek in #BohemianRhapsody) https://bit.ly/2EoihT2  pic.twitter.com/Y8X7BxRYCl","6","9","36","1550792700000","3:45 PM - 21 Feb 2019","/IndieWire/status/1098730336547041281"
"1556733650-501","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@KennyKingPb2","Kenny King","#Bohemianrhapsody is by far the best movie I’ve seen this year.","4","1","15","1550104411000","4:33 PM - 13 Feb 2019","/KennyKingPb2/status/1095843444935684097"
"1556733650-486","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@RearAdBsBlog","Rear Admiral","I’ve heard all sorts of takes so now it’s time to fire up #BohemianRhapsody .","17","","86","1550204174000","8:16 PM - 14 Feb 2019","/RearAdBsBlog/status/1096261882112036865"
"1556733650-417","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@QueenieGirl79","Queenie Girl","A VERY HAPPY #FREDDIEFRIDAY TO ALL YOU BEAUTIFUL PEOPLE!!!
#FREDDIEMERCURY #QUEEN #LEGEND #BohemianRhapsody 
@OIQFCpic.twitter.com/sEHSDDI0GE","","24","125","1550813682000","9:34 PM - 21 Feb 2019","/QueenieGirl79/status/1098818340775256064"
"1556733650-381","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@_XeniaKara_","Xenia","Finally watched Bohemian Rhapsody! It’s as good as they said it was. Emotional but I loved that it ended on a high note at Live Aid. #BohemianRhapsody","1","1","10","1550957425000","1:30 PM - 23 Feb 2019","/_XeniaKara_/status/1099421243671961601"
"1556733650-484","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@swarovski","Swarovski","Killer queen. #BohemianRhapsody star #LucyBoynton gets glam for the #BAFTAs wearing the Ángel Earrings and Ring from the #PenelopeCruz #AtelierSwarovski Fine Jewelry collection.pic.twitter.com/EfUkLEIw6g","2","19","73","1550247431000","8:17 AM - 15 Feb 2019","/swarovski/status/1096443311596990465"
"1556733650-457","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@TheRealDuckBert","DuckBert","OMGOMGOMG YAAAAS!!!  #QUEEN + @adamlambert are performing at the #Oscars   #BohemianRhapsody #BohemianRhapsodyMovie ( joel winburne)pic.twitter.com/mEMbNzQWki","1","20","34","1550510535000","9:22 AM - 18 Feb 2019","/TheRealDuckBert/status/1097546850905849862"
"1556733650-503","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@PatMest","Patrick Mest","AYYYYYYYYY OHHHHHHHH!!  @QueenWillRock #BohemianRhapsody pic.twitter.com/RPzp43T74Y","","","","1550103981000","4:26 PM - 13 Feb 2019","/PatMest/status/1095841639828926464"
"1556733650-477","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@marumaruikm","Aki","This was my first time to buy phonograph record!!!
It will be my best treasure. 
But I don't have a record player so I have to buy it as soon as possible hahahahaha
#Queen #BohemianRhapsody
@OIQFC @BoRhapMoviepic.twitter.com/9LPEAGWT95","2","12","103","1550304381000","12:06 AM - 16 Feb 2019","/marumaruikm/status/1096682177348030464"
"1556733650-481","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@EvrydayShortcut","Everyday Shortcuts","Have you seen the cool #BohemianRhapsody Collectible SteelBook at @BestBuy? Make tonight movie night by picking up a copy and watch it! https://bby.me/7cfuj  #adpic.twitter.com/Pe1LiWqGSA","","73","7","1550272267000","3:11 PM - 15 Feb 2019","/EvrydayShortcut/status/1096547484808200192"
"1556733650-453","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@New1027","NEW 🗽102.7","Excited for this! @QueenWillRock & #AdamLambert will play #BohemianRhapsody at the #Oscars this Sunday! #Queenpic.twitter.com/1UZv8turCS","6","56","84","1550523529000","12:58 PM - 18 Feb 2019","/New1027/status/1097601354086973447"
"1556733650-448","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@THR","Hollywood Reporter","The #Oscars-nominated film #BohemianRhapsody began its journey to the big screen nearly a decade ago http://thr.cm/V7yksh","5","22","81","1550543527000","6:32 PM - 18 Feb 2019","/THR/status/1097685230452989952"
"1556733650-406","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@ICGLocal600","IATSE Local 600",".@gwilymlee and @MazzelloJoe from @BoRhapMovie on the #PublicistsAwards red carpet! #BohemianRhapsody pic.twitter.com/xjbGrqEtuN","","23","60","1550864989000","11:49 AM - 22 Feb 2019","/ICGLocal600/status/1099033537406062592"
"1556733650-441","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@Variety","Variety","Gwyneth Paltrow admits that the only #Oscars best picture nominees she has seen are #BlackPanther, #AStarIsBorn, and #BohemianRhapsody. Isn’t she an Oscar voter? “I better get busy"" http://bit.ly/2SY7Q0N pic.twitter.com/czrWXaNn0b","21","30","128","1550616300000","2:45 PM - 19 Feb 2019","/Variety/status/1097990461829144579"
"1556733650-471","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@PCStevens1368","PC Rob Stevens","Final tweet of the night...

What a fantastic way to spend my last night off before returning to duty in the morning.

Just watched #BohemianRhapsody⁠ ⁠ @BoRhapMovie for the first time!

Absolutely amazing tribute 

One of the best films I’ve seen in a long time!pic.twitter.com/1oXlt7XeoX","11","9","63","1550352039000","1:20 PM - 16 Feb 2019","/PCStevens1368/status/1096882069886648322"
"1556733650-517","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@AutocinemaC","Autocinema Coyote","Si alguien no canta contigo toda la letra de #BohemianRhapsody y no te invita a verla al Autocinema NO es el indicado!! BOLETOS: https://bit.ly/2Uqojb4 pic.twitter.com/Rs6Shbr3yv","","","1","1550102400000","4:00 PM - 13 Feb 2019","/AutocinemaC/status/1095835008588222465"
"1556733650-390","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@GardenerGregthe","GregtheGardener","Is this the real life?
Is this just fantasy?
Caught in a landslide
No escape from reality 
Open your eyes 
Look upto the skies and see... #SaturdayMotivation #gregsgardens #BohemianRhapsody pic.twitter.com/SPSRdLXBpR","3","3","36","1550945187000","10:06 AM - 23 Feb 2019","/GardenerGregthe/status/1099369915235078144"
"1556733650-476","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@THR","Hollywood Reporter","#BohemianRhapsody sound mixer says creating the Live Aid concert was the ""biggest challenge"": ""I had access to all of the original tracks from the Live Aid performance in 1985. ... We used Freddie's vocals as much as we could, throughout the film"" http://thr.cm/8fIQ6q","2","26","112","1550333643000","8:14 AM - 16 Feb 2019","/THR/status/1096804911440949249"
"1556733650-420","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@DeMannies","De Mannies","I present you Bohemian Tedsody and BlacKkKlansSam! 
Yes it’s almost Oscar time! And we are excited! Therefore we are doing a countdown with the films nominated for the Oscars
#oscars #academyawards #movietime #BlacKkKlansman #BohemianRhapsody #queen #guineapig #animalpic.twitter.com/tUeViRZm7r","","4","25","1550784041000","1:20 PM - 21 Feb 2019","/DeMannies/status/1098694019113209860"
"1556733650-387","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@CatherinVaritek","Catherine Varitek","Anyone else cry like a baby during the #LiveAid scenes on #BohemianRhapsody  pic.twitter.com/7ZuPVssDvE","29","10","143","1550943036000","9:30 AM - 23 Feb 2019","/CatherinVaritek/status/1099360894277115904"
"1556733650-454","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@hennemusic","hennemusic rock news","@QueenWillRock and @adamlambert to perform at #AcademyAwards @BoRhapMovie #BohemianRhapsody @DrBrianMay @OfficialRMT @MercuryMOTG @ItsRamiMalek @Dexfletch #rock #rocknews #musicnews #music #news http://dld.bz/hrV9u pic.twitter.com/39wYiggU4x","","37","63","1550523419000","12:56 PM - 18 Feb 2019","/hennemusic/status/1097600890926641152"
"1556733650-518","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","null","null","null","null","null","null","null","null","null"
"1556733650-451","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@GlennDeLaCreme","G by GEREÉ","Oh cool, yes - let's definitely celebrate the band that INSISTED on working with Hollywood's best known pedophile (and helped net him 40 million dollars
and counting) and keep making *that* totally okay.  So gross.  What a DISGRACE. 

#Oscars #BohemianRhapsody #BryanSingerhttps://twitter.com/THR/status/1097577753816322048 …","2","12","22","1550528531000","2:22 PM - 18 Feb 2019","/GlennDeLaCreme/status/1097622331340382208"
"1556733650-493","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@michaelbodey","Michael Bodey","er, #BohemianRhapsody now up to $52.4 mill and still counting, bumping the final Harry Potter out of 8th this week and possibly Jurassic World's $52.9m in 7th.
It will fall short of Titanic's $57 mill - in fifth - from 1997. https://twitter.com/michaelbodey/status/1093077185680728065 …","11","7","41","1550122069000","9:27 PM - 13 Feb 2019","/michaelbodey/status/1095917508589084672"
"1556733650-480","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@MaracleMan","Christian Maracle","Chills! Literal ... CHILLS!! Every single time!! #BohemianRhapsody pic.twitter.com/jh55gs9kVF","5","2","30","1550282312000","5:58 PM - 15 Feb 2019","/MaracleMan/status/1096589616352759809"
"1556733650-449","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@JovanCarrington","Jovan Carrington","I’m so so so so so so damn excited for my bestie boo! Bout to kill it at the Oscars!!! I’m def gonna cry hahaha @adamlambert @TheAcademy @QueenWillRock #BohemianRhapsody https://twitter.com/adamlambert/status/1097547171027664896 …","6","98","205","1550529626000","2:40 PM - 18 Feb 2019","/JovanCarrington/status/1097626926233997312"
"1556733650-511","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@1946fm0905","Miona","爆音でWe will rock you
爆音で窓ガラスを割る
爆音で電気をつけたり消したりする←？
爆音でお尻を叩く
爆音でDriiiiiiive
爆音でライブエイド
爆音でエンドロール
爆音であるばむとぅあー
爆音でうぉーーららーらーおー……あ、これはないや笑

たーのーしーみー！！
#BohemianRhapsody","","","3","1550102795000","4:06 PM - 13 Feb 2019","/1946fm0905/status/1095836666986606592"
"1556733650-491","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@THR","Hollywood Reporter","How #BohemianRhapsody overcame development struggles, director's firing to earn 5 #Oscars noms http://thr.cm/PjP8Uw pic.twitter.com/BrSLrSTDF8","7","21","66","1550171227000","11:07 AM - 14 Feb 2019","/THR/status/1096123690109018112"
"1556733650-464","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@AnneScottlin","Anne Scottlin","Me with Rami Malek, Bohemian Rhapsody. Best wishes for the Oscars, Rami!!
#RamiMalek #BohemianRhapsody #MrRobot #Oscars2019 #Oscars #Oscar #actor #actress #annescottlinpic.twitter.com/DzfDhsXnpa","32","96","563","1550390457000","12:00 AM - 17 Feb 2019","/AnneScottlin/status/1097043209379672065"
"1556733650-408","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@PrincessDie777","Queen  🌺","I'm dying to see this in the #Oscars Please Rami Malek you have to repeat it. #MrRobot #BohemianRhapsody pic.twitter.com/1OOx17n6nv","2","9","73","1550862697000","11:11 AM - 22 Feb 2019","/PrincessDie777/status/1099023928008286209"
"1556733650-378","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@aquariusoutlaw","melissa","I can""t wait to see you and @QueenWillRock ROCK THE HELL outta the #Oscars2019 stage! Get ready and hold on to your seats!!!  #Jackets #Boots #Hair #proudglambert 
#BohemianRhapsody @DrBrianMay @OfficialRMT","","3","5","1550964301000","3:25 PM - 23 Feb 2019","/aquariusoutlaw/status/1099450085748944896"
"1556733650-372","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@RealStephens","Matt Stephens","Never cried on a plane before. #BohemianRhapsody","33","6","225","1550859450000","10:17 AM - 22 Feb 2019","/RealStephens/status/1099010306494337025"
"1556733650-505","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@carmenncoello","CARMEN#","Alguien vuelve al cine a ver #BohemianRhapsody una y mil veces más?","","","","1550103685000","4:21 PM - 13 Feb 2019","/carmenncoello/status/1095840397505560587"
"1556733650-443","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@BoRhapMovie","Bohemian Rhapsody","Did you know Lady Gaga named herself after Radio Ga Ga? #BohemianRhapsody http://bit.ly/BR-UltimateFanGift …pic.twitter.com/Voinge8rKf","136","1.0K","5.6K","1550595621000","9:00 AM - 19 Feb 2019","/BoRhapMovie/status/1097903730077270016"
"1556733650-447","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@likeladygodiva_","Rog/ロジくん","God knows！    ♡~(>᎑<`๑)♡

#BohemianRhapsody pic.twitter.com/Wz0k5pRapj","1","93","365","1550551681000","8:48 PM - 18 Feb 2019","/likeladygodiva_/status/1097719432300748800"
"1556733650-407","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@THR","Hollywood Reporter","Why one Academy member is voting for #BohemianRhapsody for best film editing at the #Oscars http://thr.cm/vYRlvr pic.twitter.com/xIhqTDUsfL","14","32","136","1550863026000","11:17 AM - 22 Feb 2019","/THR/status/1099025306810241025"
"1556733650-488","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@FIDMMuseum","FIDM Museum","Can anybody find me somebody to love?? The king of #Queen is looking for a #MuseumMatch to get his (Freddie)Mercury rising! @SoCalMuseums #BohemianRhapsody pic.twitter.com/UgI1HTYjjl","2","4","24","1550175001000","12:10 PM - 14 Feb 2019","/FIDMMuseum/status/1096139518149681152"
"1556733650-392","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@OSCARSorg","OSCARS 2019","Long live Freddie! (Sound on) My vote is for #RamiMalek to take home the #Oscars Best Actor award at the 2019 #AcademyAwards, for a stellar performance as Freddie Mercury.   Music: #Queen #Oscars2019 #BohemianRhapsody #BoRhap #Illustration #RamiMalek #FreddieMercury #BrianMaypic.twitter.com/o52sUdWzGq","11","34","102","1550939901000","8:38 AM - 23 Feb 2019","/OSCARSorg/status/1099347742378274816"
"1556733650-498","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@Josue_Meneses","Josue Meneses","One happy child! 

#bohemianrhapsody #queen #freddiemercury","","","","1550104846000","4:40 PM - 13 Feb 2019","/Josue_Meneses/status/1095845269155983360"
"1556733650-508","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@valbeingval","http://your-friend_valerie/  😶","Это @ItsRamiMalek и он уже спешит, чтобы поздравить тебя с #ДСВ #BohemianRhapsody #MrRobot pic.twitter.com/Pa0XsIjBzH","","","1","1550103272000","4:14 PM - 13 Feb 2019","/valbeingval/status/1095838666222718976"
"1556733650-375","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@tinapglambert","tina.p.  👑","#Queen + #BohemianRhapsody Family  pic.twitter.com/T9OEhDoRL4","","2","10","1550912981000","1:09 AM - 23 Feb 2019","/tinapglambert/status/1099234832121499649"
"1556733650-398","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@StarMoviesIndia","STAR Movies India","A message to tell you how much India loves you. #HappyOscarsToYou dear #BohemianRhapsody 
@itsramimalek @benhardy0291 @gwilymleepic.twitter.com/QiU9AEwwac","3","19","57","1550922234000","3:43 AM - 23 Feb 2019","/StarMoviesIndia/status/1099273644381892608"
"1556733650-470","https://twitter.com/search?l=&q=bohemian%20rhapsody%20%23bohemianrhapsody%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@KnittingWitchUK","The Knitting Witch","Needed to find this very old design today .. so thought I’d share #FreddieMercury #BrianMay #singer #guitarist #songs #queen #BohemianRhapsody #knitted #celeb #icon #doll #musicpic.twitter.com/oM1NUqLbYw","7","27","80","1550353971000","1:52 PM - 16 Feb 2019","/KnittingWitchUK/status/1096890174485790721"
